,Team,Game,Date,HC,Opponent,WINorLOSE,TeamPoints,OpponentPoints,FieldGoals,FieldGoalsAttempted,FieldGoalsPCT,FG3,FG3A,FG3_PCT,FT,FTA,FT_PCT,OREB,TRB,AST,STL,BLK,TOV,PF,OPP_FG,OPP_FGA,OPP_FG_PCT,OPP_FG3,OPP_FG3A,OPP_FG3_PCT,OPP_FT,OPP_FTA,OPP_FT_PCT,OPP_ORB,OPP_TRB,OPP_AST,OPP_STL,OPP_BLK,OPP_TOV,OPP_PF
682,MEM,61,28/04/2021,Home,POR,L,109,130,37,88,0.42,9,32,0.281,26,30,0.867,8,44,26,7,6,11,21,45,92,0.489,15,40,0.375,25,28,0.893,11,51,23,7,6,10,20
683,MEM,62,30/04/2021,Home,ORL,W,92,75,34,99,0.343,11,39,0.282,13,16,0.813,15,57,25,10,8,8,15,27,86,0.314,6,26,0.231,15,20,0.75,12,56,16,4,6,20,19
684,MEM,63,01/05/2021,Away,ORL,L,111,112,44,96,0.458,10,29,0.345,13,21,0.619,17,55,21,6,10,16,20,38,85,0.447,11,25,0.44,25,28,0.893,6,37,20,10,5,10,17
685,MEM,64,03/05/2021,Home,NYK,L,104,118,34,86,0.395,16,41,0.39,20,24,0.833,13,46,26,7,4,12,14,45,89,0.506,14,27,0.519,14,18,0.778,8,45,19,6,8,8,21
686,MEM,65,05/05/2021,Away,MIN,W,139,135,52,97,0.536,14,29,0.483,21,28,0.75,12,46,30,6,4,13,19,49,94,0.521,19,39,0.487,18,22,0.818,12,41,32,7,5,14,22
687,MEM,66,06/05/2021,Away,DET,L,97,111,38,89,0.427,10,37,0.27,11,17,0.647,12,42,25,7,5,15,14,44,83,0.53,11,28,0.393,12,14,0.857,5,39,24,9,6,11,18
688,MEM,67,08/05/2021,Away,TOR,W,109,99,38,85,0.447,14,43,0.326,19,26,0.731,14,56,24,7,8,17,21,36,94,0.383,10,32,0.313,17,24,0.708,13,46,18,10,2,11,21
689,MEM,68,10/05/2021,Home,NOP,W,115,110,45,91,0.495,9,30,0.3,16,27,0.593,10,49,33,8,19,10,17,43,97,0.443,10,23,0.435,14,21,0.667,14,50,29,9,4,12,18
690,MEM,69,11/05/2021,Home,DAL,W,133,104,51,89,0.573,16,33,0.485,15,16,0.938,10,44,32,11,6,10,16,37,88,0.42,12,38,0.316,18,19,0.947,13,35,23,8,2,12,15
691,MEM,70,13/05/2021,Home,SAC,W,116,110,45,90,0.5,11,33,0.333,15,18,0.833,12,48,30,2,9,18,13,42,96,0.438,17,41,0.415,9,14,0.643,13,35,33,9,9,10,16
692,MEM,71,14/05/2021,Home,SAC,W,107,106,37,84,0.44,11,33,0.333,22,35,0.629,9,49,23,8,5,13,20,37,96,0.385,10,42,0.238,22,27,0.815,14,56,21,7,2,10,21
693,MEM,72,16/05/2021,Away,GSW,L,101,113,40,92,0.435,6,25,0.24,15,19,0.789,12,39,25,12,5,12,21,41,83,0.494,15,39,0.385,16,18,0.889,12,46,26,9,4,19,19
694,MIA,1,23/12/2020,Away,ORL,L,107,113,42,83,0.506,7,20,0.35,16,19,0.842,7,43,25,11,2,22,21,42,88,0.477,10,28,0.357,19,30,0.633,11,41,23,15,3,17,19
695,MIA,2,25/12/2020,Home,NOP,W,111,98,38,75,0.507,16,37,0.432,19,23,0.826,4,35,29,11,2,17,25,31,78,0.397,10,35,0.286,26,33,0.788,11,41,18,8,2,19,20
696,MIA,3,29/12/2020,Home,MIL,L,97,144,37,79,0.468,11,37,0.297,12,18,0.667,3,30,23,9,6,21,18,51,92,0.554,29,51,0.569,13,15,0.867,10,45,32,14,2,17,22
697,MIA,4,30/12/2020,Home,MIL,W,119,108,40,82,0.488,15,39,0.385,24,29,0.828,10,52,25,5,5,22,18,40,102,0.392,16,41,0.39,12,13,0.923,16,47,26,14,6,13,25
698,MIA,5,01/01/2021,Away,DAL,L,83,93,29,78,0.372,7,33,0.212,18,25,0.72,5,41,20,10,2,14,24,32,78,0.41,12,37,0.324,17,23,0.739,4,49,18,9,3,16,25
699,MIA,6,04/01/2021,Home,OKC,W,118,90,46,81,0.568,16,34,0.471,10,18,0.556,4,47,34,7,0,14,20,29,79,0.367,13,48,0.271,19,27,0.704,6,38,20,6,4,15,15
700,MIA,7,06/01/2021,Home,BOS,L,105,107,35,81,0.432,13,36,0.361,22,26,0.846,6,42,26,2,7,8,15,42,99,0.424,12,35,0.343,11,12,0.917,16,53,22,7,5,7,23
701,MIA,8,09/01/2021,Away,WAS,W,128,124,46,93,0.495,16,43,0.372,20,26,0.769,10,61,32,3,5,16,24,44,99,0.444,15,40,0.375,21,28,0.75,7,39,25,9,2,6,24
702,MIA,9,12/01/2021,Away,PHI,L,134,137,48,104,0.462,19,56,0.339,19,24,0.792,14,46,27,6,4,18,21,50,102,0.49,19,55,0.345,18,25,0.72,16,52,32,10,6,17,21
703,MIA,10,14/01/2021,Away,PHI,L,108,125,40,81,0.494,12,34,0.353,16,26,0.615,9,41,28,4,1,20,19,44,82,0.537,17,37,0.459,20,24,0.833,5,35,27,15,3,18,22
704,MIA,11,16/01/2021,Home,DET,L,100,120,32,67,0.478,12,29,0.414,24,27,0.889,5,31,25,1,5,22,21,46,91,0.505,18,46,0.391,10,15,0.667,10,39,34,9,8,11,28
705,MIA,12,18/01/2021,Home,DET,W,113,107,43,75,0.573,12,30,0.4,15,19,0.789,5,36,23,8,6,18,27,38,82,0.463,13,37,0.351,18,24,0.75,10,32,24,8,3,16,23
706,MIA,13,20/01/2021,Away,TOR,W,111,102,39,80,0.488,18,40,0.45,15,17,0.882,8,46,29,4,5,18,19,35,88,0.398,16,49,0.327,16,18,0.889,12,41,27,8,3,12,21
707,MIA,14,22/01/2021,Away,TOR,L,81,101,33,77,0.429,7,31,0.226,8,10,0.8,4,32,19,13,4,19,14,39,84,0.464,17,40,0.425,6,9,0.667,12,45,22,11,3,21,16
708,MIA,15,23/01/2021,Away,BRK,L,124,128,42,89,0.472,13,46,0.283,27,32,0.844,2,31,29,7,1,8,23,44,83,0.53,19,37,0.514,21,26,0.808,9,47,34,0,6,16,26
709,MIA,16,25/01/2021,Away,BRK,L,85,98,31,84,0.369,11,43,0.256,12,17,0.706,8,45,20,3,7,12,21,34,85,0.4,11,38,0.289,19,22,0.864,6,49,24,6,5,7,18
710,MIA,17,27/01/2021,Home,DEN,L,82,109,30,80,0.375,13,45,0.289,9,11,0.818,6,38,24,6,3,16,13,42,92,0.457,14,43,0.326,11,11,1,12,49,29,14,4,13,12
711,MIA,18,28/01/2021,Home,LAC,L,105,109,40,90,0.444,13,33,0.394,12,15,0.8,8,45,24,5,1,13,18,36,87,0.414,17,42,0.405,20,22,0.909,13,55,22,11,4,12,20
712,MIA,19,30/01/2021,Home,SAC,W,105,104,36,77,0.468,11,32,0.344,22,26,0.846,9,39,25,5,4,15,14,41,85,0.482,17,45,0.378,5,11,0.455,12,41,22,12,3,17,21
713,MIA,20,01/02/2021,Home,CHO,L,121,129,43,91,0.473,19,46,0.413,16,25,0.64,10,48,28,8,7,15,26,43,95,0.453,21,41,0.512,22,26,0.846,13,44,31,6,4,11,22
714,MIA,21,03/02/2021,Home,WAS,L,100,103,36,83,0.434,12,35,0.343,16,22,0.727,9,44,24,11,2,13,21,35,84,0.417,15,37,0.405,18,25,0.72,14,49,20,6,5,17,17
715,MIA,22,05/02/2021,Home,WAS,W,122,95,43,86,0.5,16,36,0.444,20,23,0.87,9,48,27,9,7,16,20,33,89,0.371,8,33,0.242,21,24,0.875,12,40,19,7,9,17,20
716,MIA,23,07/02/2021,Away,NYK,W,109,103,40,83,0.482,13,35,0.371,16,20,0.8,6,44,25,6,1,11,15,38,85,0.447,16,42,0.381,11,15,0.733,10,44,23,8,2,12,20
717,MIA,24,09/02/2021,Home,NYK,W,98,96,26,70,0.371,14,33,0.424,32,39,0.821,6,38,21,5,6,10,14,37,87,0.425,10,28,0.357,12,16,0.75,11,46,22,8,5,14,25
718,MIA,25,11/02/2021,Away,HOU,W,101,94,34,79,0.43,15,42,0.357,18,20,0.9,8,49,24,6,3,20,21,32,83,0.386,15,50,0.3,15,20,0.75,8,42,24,7,1,13,20
719,MIA,26,13/02/2021,Away,UTA,L,94,112,35,86,0.407,12,36,0.333,12,17,0.706,8,43,24,11,3,17,21,39,85,0.459,12,46,0.261,22,29,0.759,10,48,26,11,7,15,21
720,MIA,27,15/02/2021,Away,LAC,L,118,125,46,91,0.505,8,36,0.222,18,22,0.818,9,39,27,7,6,8,21,47,85,0.553,15,32,0.469,16,20,0.8,7,39,31,5,0,12,22
721,MIA,28,17/02/2021,Away,GSW,L,112,120,44,97,0.454,13,36,0.361,11,12,0.917,7,49,28,8,5,15,22,43,95,0.453,18,52,0.346,16,21,0.762,9,46,32,10,1,16,19
722,MIA,29,18/02/2021,Away,SAC,W,118,110,49,95,0.516,12,34,0.353,8,10,0.8,8,45,36,8,2,14,15,43,93,0.462,15,41,0.366,9,16,0.563,13,44,29,7,3,15,18
723,MIA,30,20/02/2021,Away,LAL,W,96,94,36,85,0.424,8,28,0.286,16,23,0.696,10,49,24,8,3,14,20,33,84,0.393,13,45,0.289,15,17,0.882,6,43,25,5,6,14,17
724,MIA,31,22/02/2021,Away,OKC,W,108,94,36,81,0.444,15,40,0.375,21,25,0.84,10,45,30,7,6,13,20,32,74,0.432,14,39,0.359,16,19,0.842,5,38,20,6,1,17,24
725,MIA,32,24/02/2021,Home,TOR,W,116,108,37,80,0.463,17,38,0.447,25,29,0.862,11,42,31,6,4,11,21,37,74,0.5,20,44,0.455,14,17,0.824,3,32,30,5,3,14,25
726,MIA,33,26/02/2021,Home,UTA,W,124,116,44,86,0.512,14,31,0.452,22,25,0.88,11,50,24,5,1,15,21,40,94,0.426,15,46,0.326,21,23,0.913,9,36,24,9,3,9,21
727,MIA,34,28/02/2021,Home,ATL,W,109,99,39,86,0.453,11,37,0.297,20,22,0.909,12,45,27,8,6,14,20,36,87,0.414,8,35,0.229,19,22,0.864,16,49,22,12,6,16,20
728,MIA,35,02/03/2021,Home,ATL,L,80,94,28,75,0.373,9,33,0.273,15,22,0.682,5,26,15,16,4,7,13,34,71,0.479,13,36,0.361,13,15,0.867,11,47,26,5,2,23,18
729,MIA,36,04/03/2021,Away,NOP,W,103,93,36,73,0.493,10,30,0.333,21,25,0.84,5,41,27,6,3,10,20,33,84,0.393,11,43,0.256,16,20,0.8,15,44,28,5,3,12,21
730,MIA,37,11/03/2021,Home,ORL,W,111,103,41,91,0.451,16,49,0.327,13,22,0.591,9,44,27,8,4,10,16,39,96,0.406,12,34,0.353,13,15,0.867,16,57,22,6,4,14,19
731,MIA,38,12/03/2021,Away,CHI,W,101,90,37,80,0.463,12,35,0.343,15,20,0.75,1,41,26,11,6,9,13,34,92,0.37,15,38,0.395,7,7,1,12,50,25,5,3,16,16
732,MIA,39,14/03/2021,Away,ORL,W,102,97,37,89,0.416,14,50,0.28,14,15,0.933,10,43,28,15,6,11,17,33,75,0.44,16,40,0.4,15,21,0.714,8,45,25,4,1,23,18
733,MIA,40,16/03/2021,Home,CLE,W,113,98,42,85,0.494,10,27,0.37,19,21,0.905,16,48,30,11,5,13,18,39,86,0.453,10,35,0.286,10,14,0.714,15,42,23,7,6,14,19
734,MIA,41,17/03/2021,Away,MEM,L,85,89,32,89,0.36,8,34,0.235,13,18,0.722,8,51,17,4,2,10,21,30,85,0.353,10,42,0.238,19,25,0.76,8,50,22,5,4,9,17
735,MIA,42,19/03/2021,Home,IND,L,110,137,41,92,0.446,9,34,0.265,19,20,0.95,10,36,22,10,4,11,17,52,89,0.584,20,36,0.556,13,19,0.684,9,47,38,7,9,16,17
736,MIA,43,21/03/2021,Home,IND,L,106,109,39,97,0.402,9,37,0.243,19,23,0.826,13,51,27,7,7,14,19,38,98,0.388,15,45,0.333,18,20,0.9,13,50,27,8,10,14,22
737,MIA,44,23/03/2021,Home,PHO,L,100,110,36,86,0.419,13,36,0.361,15,17,0.882,17,50,23,3,4,13,13,45,91,0.495,12,37,0.324,8,9,0.889,8,39,29,5,6,6,18
738,MIA,45,25/03/2021,Home,POR,L,122,125,47,84,0.56,16,34,0.471,12,13,0.923,5,39,34,3,7,11,18,44,92,0.478,20,46,0.435,17,19,0.895,10,40,24,3,7,10,14
739,MIA,46,26/03/2021,Away,CHO,L,105,110,40,87,0.46,15,43,0.349,10,20,0.5,9,39,28,9,3,10,17,39,79,0.494,18,43,0.419,14,19,0.737,6,42,30,6,7,16,16
740,MIA,47,29/03/2021,Away,NYK,W,98,88,37,86,0.43,10,34,0.294,14,17,0.824,12,47,22,7,5,12,18,33,80,0.413,10,36,0.278,12,20,0.6,6,41,15,4,6,13,19
741,MIA,48,31/03/2021,Away,IND,W,92,87,32,78,0.41,10,32,0.313,18,28,0.643,8,42,22,5,4,11,14,34,85,0.4,11,37,0.297,8,12,0.667,11,48,23,7,4,13,23
742,MIA,49,01/04/2021,Home,GSW,W,116,109,39,82,0.476,13,39,0.333,25,30,0.833,5,37,30,10,6,11,22,36,82,0.439,15,37,0.405,22,25,0.88,12,46,23,7,3,20,26
743,MIA,50,03/04/2021,Home,CLE,W,115,101,44,82,0.537,15,38,0.395,12,16,0.75,4,37,35,6,3,11,20,35,74,0.473,10,31,0.323,21,25,0.84,5,35,25,7,4,15,15
744,MIA,51,06/04/2021,Home,MEM,L,112,124,44,82,0.537,13,33,0.394,11,18,0.611,7,35,34,9,4,12,16,46,84,0.548,17,41,0.415,15,20,0.75,9,42,30,11,2,13,13
745,MIA,52,08/04/2021,Home,LAL,W,110,104,34,71,0.479,10,25,0.4,32,40,0.8,9,38,22,12,8,20,25,35,79,0.443,12,35,0.343,22,25,0.88,10,40,26,9,3,22,24
746,MIA,53,11/04/2021,Away,POR,W,107,98,41,83,0.494,12,29,0.414,13,20,0.65,6,30,21,12,4,7,18,37,77,0.481,11,35,0.314,13,19,0.684,8,41,21,5,5,17,16
747,MIA,54,13/04/2021,Away,PHO,L,86,106,31,82,0.378,9,44,0.205,15,19,0.789,8,36,24,13,2,16,20,38,82,0.463,13,42,0.31,17,18,0.944,9,48,28,11,2,19,18
748,MIA,55,14/04/2021,Away,DEN,L,106,123,39,79,0.494,13,32,0.406,15,18,0.833,4,30,29,7,8,8,13,48,89,0.539,17,36,0.472,10,13,0.769,11,43,32,5,7,10,19
749,MIA,56,16/04/2021,Away,MIN,L,111,119,39,80,0.488,14,34,0.412,19,26,0.731,7,33,33,11,5,14,28,42,81,0.519,15,36,0.417,20,29,0.69,10,45,30,8,2,17,22
750,MIA,57,18/04/2021,Home,BRK,W,109,107,38,87,0.437,16,39,0.41,17,21,0.81,16,53,28,9,1,16,13,39,82,0.476,17,43,0.395,12,18,0.667,8,38,26,10,6,11,17
751,MIA,58,19/04/2021,Home,HOU,W,113,91,45,93,0.484,19,48,0.396,4,7,0.571,11,52,31,7,5,13,19,33,85,0.388,9,38,0.237,16,17,0.941,6,41,20,8,3,13,7
752,MIA,59,21/04/2021,Away,SAS,W,107,87,39,83,0.47,13,31,0.419,16,20,0.8,9,44,28,8,1,7,20,31,77,0.403,10,35,0.286,15,20,0.75,7,38,21,1,7,10,15
753,MIA,60,23/04/2021,Away,ATL,L,103,118,38,79,0.481,13,37,0.351,14,16,0.875,6,30,24,10,5,13,18,43,80,0.538,15,35,0.429,17,19,0.895,8,38,24,12,2,14,17
754,MIA,61,24/04/2021,Home,CHI,W,106,101,36,80,0.45,14,37,0.378,20,24,0.833,6,37,22,11,2,10,12,38,79,0.481,13,38,0.342,12,13,0.923,6,42,28,7,2,17,20
755,MIA,62,26/04/2021,Home,CHI,L,102,110,36,84,0.429,7,36,0.194,23,25,0.92,6,34,18,13,4,5,19,41,77,0.532,11,29,0.379,17,22,0.773,9,51,33,3,4,18,21
756,MIA,63,28/04/2021,Home,SAS,W,116,111,43,85,0.506,9,25,0.36,21,24,0.875,10,48,26,4,1,12,23,41,88,0.466,10,32,0.313,19,24,0.792,7,40,26,6,3,9,20
757,MIA,64,01/05/2021,Away,CLE,W,124,107,47,87,0.54,18,36,0.5,12,15,0.8,10,37,30,12,1,8,16,37,74,0.5,20,40,0.5,13,17,0.765,9,39,30,3,4,18,17
758,MIA,65,02/05/2021,Away,CHO,W,121,111,45,88,0.511,11,38,0.289,20,27,0.741,11,42,30,10,6,11,22,40,81,0.494,14,33,0.424,17,22,0.773,8,39,30,9,1,14,20
759,MIA,66,04/05/2021,Home,DAL,L,113,127,39,84,0.464,18,41,0.439,17,21,0.81,8,39,30,9,2,12,17,46,87,0.529,22,48,0.458,13,18,0.722,12,44,26,6,4,13,17
760,MIA,67,07/05/2021,Home,MIN,W,121,112,44,87,0.506,13,32,0.406,20,27,0.741,8,37,27,9,2,14,22,41,85,0.482,10,37,0.27,20,30,0.667,9,41,27,7,4,16,24
761,MIA,68,09/05/2021,Away,BOS,W,130,124,47,82,0.573,16,35,0.457,20,22,0.909,3,35,30,8,2,11,20,45,83,0.542,14,38,0.368,20,25,0.8,6,34,29,7,3,14,22
762,MIA,69,11/05/2021,Away,BOS,W,129,121,48,81,0.593,16,30,0.533,17,22,0.773,6,43,25,7,4,14,21,46,88,0.523,18,37,0.486,11,17,0.647,3,32,31,8,5,11,21
763,MIA,70,13/05/2021,Home,PHI,W,106,94,41,81,0.506,13,35,0.371,11,11,1,15,47,26,5,6,19,15,36,78,0.462,7,25,0.28,15,20,0.75,8,30,20,8,1,12,18
764,MIA,71,15/05/2021,Away,MIL,L,108,122,40,96,0.417,22,49,0.449,6,8,0.75,9,38,25,8,3,11,18,46,86,0.535,13,35,0.371,17,24,0.708,5,48,29,4,3,11,15
765,MIA,72,16/05/2021,Away,DET,W,120,107,47,84,0.56,13,34,0.382,13,20,0.65,6,39,32,11,5,10,19,40,86,0.465,11,35,0.314,16,22,0.727,7,33,26,4,4,16,21
766,MIA,1,21/10/2021,Home,MIL,W,137,95,51,96,0.531,15,35,0.429,20,31,0.645,11,58,28,8,2,11,26,32,84,0.381,12,42,0.286,19,29,0.655,5,38,19,6,0,15,26
767,MIA,2,23/10/2021,Away,IND,L,91,102,35,91,0.385,9,33,0.273,12,14,0.857,10,55,18,4,2,22,25,38,97,0.392,10,39,0.256,16,21,0.762,14,55,18,10,5,16,18
768,MIA,3,25/10/2021,Home,ORL,W,107,90,41,87,0.471,6,27,0.222,19,19,1,9,42,28,10,2,10,19,33,81,0.407,12,44,0.273,12,19,0.632,6,39,21,7,6,16,22
769,MIA,4,27/10/2021,Away,BRK,W,106,93,38,96,0.396,8,29,0.276,22,26,0.846,17,62,21,6,2,14,19,33,85,0.388,14,43,0.326,13,14,0.929,4,42,21,7,7,15,24
770,MIA,5,29/10/2021,Home,CHO,W,114,99,43,91,0.473,9,35,0.257,19,19,1,16,60,23,6,3,17,20,35,90,0.389,13,37,0.351,16,22,0.727,11,37,21,8,6,11,17
771,MIA,6,30/10/2021,Away,MEM,W,129,103,46,88,0.523,21,37,0.568,16,19,0.842,11,50,31,12,2,18,17,34,88,0.386,16,50,0.32,19,21,0.905,8,32,26,14,7,14,17
772,MIA,7,02/11/2021,Away,DAL,W,125,110,43,83,0.518,13,25,0.52,26,30,0.867,9,45,25,6,5,6,25,37,84,0.44,14,42,0.333,22,31,0.71,11,41,17,1,3,9,21
773,MIA,8,04/11/2021,Home,BOS,L,78,95,28,81,0.346,9,41,0.22,13,19,0.684,13,45,18,8,0,18,19,31,78,0.397,16,41,0.39,17,20,0.85,11,46,16,7,4,16,16
774,MIA,9,06/11/2021,Home,UTA,W,118,115,47,78,0.603,11,21,0.524,13,17,0.765,7,36,30,3,1,14,18,43,83,0.518,15,45,0.333,14,19,0.737,7,31,26,10,3,6,19
775,MIA,10,08/11/2021,Away,DEN,L,96,113,31,78,0.397,13,36,0.361,21,25,0.84,6,37,22,3,3,13,20,42,91,0.462,12,41,0.293,17,24,0.708,12,49,28,7,5,9,23
776,MIA,11,10/11/2021,Away,LAL,L,117,120,40,96,0.417,10,37,0.27,27,35,0.771,11,47,26,14,2,14,25,46,92,0.5,18,38,0.474,10,16,0.625,9,50,26,5,6,22,27
777,MIA,12,11/11/2021,Away,LAC,L,109,112,43,97,0.443,9,41,0.22,14,17,0.824,18,50,18,9,4,15,21,43,91,0.473,11,37,0.297,15,17,0.882,9,42,20,9,9,12,14
778,MIA,13,13/11/2021,Away,UTA,W,111,105,42,85,0.494,13,33,0.394,14,16,0.875,13,48,23,6,3,19,25,35,85,0.412,17,53,0.321,18,25,0.72,12,38,23,13,2,16,19
779,MIA,14,15/11/2021,Away,OKC,W,103,90,37,82,0.451,18,40,0.45,11,13,0.846,8,45,22,11,5,17,13,34,83,0.41,15,41,0.366,7,10,0.7,9,42,26,6,10,20,15
780,MIA,15,17/11/2021,Home,NOP,W,113,98,42,87,0.483,15,40,0.375,14,17,0.824,10,39,29,6,2,10,25,33,75,0.44,10,35,0.286,22,28,0.786,10,38,18,6,3,16,21
781,MIA,16,18/11/2021,Home,WAS,W,112,97,41,82,0.5,10,26,0.385,20,24,0.833,7,41,27,10,1,6,13,38,77,0.494,15,36,0.417,6,10,0.6,5,37,25,4,3,17,19
782,MIA,17,20/11/2021,Away,WAS,L,100,103,38,81,0.469,7,27,0.259,17,20,0.85,10,37,21,7,3,12,26,36,74,0.486,11,30,0.367,20,23,0.87,9,35,22,6,2,19,19
783,MIA,18,23/11/2021,Away,DET,W,100,92,35,76,0.461,9,29,0.31,21,29,0.724,12,51,22,9,3,16,19,35,84,0.417,10,38,0.263,12,14,0.857,9,35,22,7,1,14,23
784,MIA,19,24/11/2021,Away,MIN,L,101,113,33,74,0.446,15,42,0.357,20,29,0.69,4,40,25,6,2,21,25,38,93,0.409,18,55,0.327,19,21,0.905,15,52,24,10,7,16,26
785,MIA,20,27/11/2021,Away,CHI,W,107,104,37,86,0.43,14,40,0.35,19,22,0.864,9,36,23,13,1,10,19,38,81,0.469,11,39,0.282,17,21,0.81,10,47,22,6,4,22,20
786,MIA,21,29/11/2021,Home,DEN,L,111,120,43,91,0.473,15,44,0.341,10,15,0.667,12,39,32,2,1,9,18,43,74,0.581,18,35,0.514,16,21,0.762,5,35,32,2,1,13,18
787,MIA,22,01/12/2021,Home,CLE,L,85,111,32,85,0.376,12,37,0.324,9,13,0.692,9,28,21,8,4,11,17,37,68,0.544,16,31,0.516,21,23,0.913,6,46,27,8,14,20,15
788,MIA,23,03/12/2021,Away,IND,W,113,104,43,81,0.531,16,34,0.471,11,13,0.846,9,38,24,5,6,13,22,35,80,0.438,9,36,0.25,25,33,0.758,12,39,20,7,3,12,19
789,MIA,24,04/12/2021,Away,MIL,L,102,124,34,84,0.405,17,43,0.395,17,24,0.708,9,39,29,6,5,14,17,44,98,0.449,18,50,0.36,18,20,0.9,19,57,32,3,6,14,22
790,MIA,25,06/12/2021,Home,MEM,L,90,105,35,76,0.461,6,22,0.273,14,17,0.824,7,36,26,11,6,23,19,38,89,0.427,13,33,0.394,16,21,0.762,16,47,26,11,6,19,18
791,MIA,26,08/12/2021,Home,MIL,W,113,104,40,77,0.519,22,47,0.468,11,12,0.917,6,42,32,6,6,20,23,36,85,0.424,12,39,0.308,20,27,0.741,12,41,18,11,4,18,20
792,MIA,27,11/12/2021,Home,CHI,W,118,92,46,93,0.495,19,43,0.442,7,9,0.778,12,50,37,8,6,8,21,31,83,0.373,17,40,0.425,13,20,0.65,7,34,22,5,3,14,15
793,MIA,28,13/12/2021,Away,CLE,L,94,105,38,85,0.447,13,40,0.325,5,9,0.556,11,39,26,4,4,14,15,36,81,0.444,16,36,0.444,17,18,0.944,8,42,24,6,1,12,16
794,MIA,29,15/12/2021,Away,PHI,W,101,96,35,78,0.449,18,44,0.409,13,17,0.765,9,44,25,5,3,16,18,35,79,0.443,12,37,0.324,14,17,0.824,4,35,26,9,5,11,19
795,MIA,30,17/12/2021,Away,ORL,W,115,105,41,82,0.5,19,35,0.543,14,19,0.737,14,46,25,5,5,15,14,43,89,0.483,11,32,0.344,8,10,0.8,9,36,23,10,5,11,19
796,MIA,31,19/12/2021,Away,DET,L,90,100,28,74,0.378,13,43,0.302,21,33,0.636,8,39,23,4,3,13,27,35,75,0.467,8,32,0.25,22,30,0.733,6,47,24,4,2,13,28
797,MIA,32,21/12/2021,Home,IND,W,125,96,47,95,0.495,22,49,0.449,9,11,0.818,15,53,30,5,5,11,21,31,87,0.356,11,31,0.355,23,28,0.821,11,42,22,6,3,11,13
798,MIA,33,23/12/2021,Home,DET,W,115,112,43,88,0.489,12,32,0.375,17,19,0.895,6,43,23,4,0,13,25,36,80,0.45,18,40,0.45,22,25,0.88,6,43,23,9,5,16,25
799,MIA,34,26/12/2021,Home,ORL,W,93,83,36,89,0.404,10,34,0.294,11,18,0.611,20,51,28,7,1,13,19,31,72,0.431,10,32,0.313,11,17,0.647,8,43,17,6,4,18,19
800,MIA,35,28/12/2021,Home,WAS,W,119,112,41,92,0.446,16,34,0.471,21,23,0.913,14,42,26,14,5,7,13,42,85,0.494,17,42,0.405,11,14,0.786,13,47,27,5,3,18,20
801,MIA,36,31/12/2021,Away,HOU,W,120,110,40,86,0.465,14,33,0.424,26,31,0.839,11,43,21,7,6,14,16,41,93,0.441,14,42,0.333,14,17,0.824,15,46,21,9,4,18,27
802,MIA,37,02/01/2022,Away,SAC,L,113,115,46,105,0.438,9,33,0.273,12,12,1,18,49,26,4,3,9,18,40,78,0.513,13,34,0.382,22,27,0.815,7,39,31,3,2,16,18
803,MIA,38,03/01/2022,Away,GSW,L,108,115,37,90,0.411,17,42,0.405,17,19,0.895,11,49,24,5,2,18,13,45,92,0.489,14,38,0.368,11,13,0.846,7,43,39,11,6,12,17
804,MIA,39,05/01/2022,Away,POR,W,115,109,37,82,0.451,19,41,0.463,22,29,0.759,14,50,29,3,3,11,21,33,78,0.423,15,38,0.395,28,36,0.778,8,36,18,8,4,5,23
805,MIA,40,08/01/2022,Away,PHO,W,123,100,44,88,0.5,22,44,0.5,13,15,0.867,11,49,33,9,1,14,18,30,79,0.38,14,34,0.412,26,29,0.897,6,35,24,10,1,15,14
806,MIA,41,12/01/2022,Away,ATL,W,115,91,43,90,0.478,16,45,0.356,13,14,0.929,10,54,28,7,4,14,20,31,82,0.378,13,45,0.289,16,23,0.696,6,37,20,8,3,14,15
807,MIA,42,14/01/2022,Home,ATL,W,124,118,41,77,0.532,14,30,0.467,28,30,0.933,9,37,30,6,5,15,27,38,79,0.481,16,38,0.421,26,30,0.867,9,34,26,6,6,15,27
808,MIA,43,15/01/2022,Home,PHI,L,98,109,33,86,0.384,9,35,0.257,23,30,0.767,12,43,24,10,4,10,18,40,79,0.506,13,32,0.406,16,21,0.762,6,43,24,5,5,15,22
809,MIA,44,17/01/2022,Home,TOR,W,104,99,38,83,0.458,9,24,0.375,19,22,0.864,13,49,20,11,8,12,18,37,90,0.411,13,36,0.361,12,17,0.706,15,45,24,9,5,11,21
810,MIA,45,19/01/2022,Home,POR,W,104,92,37,80,0.463,12,35,0.343,18,25,0.72,9,43,24,12,6,14,15,33,81,0.407,14,46,0.304,12,16,0.75,10,43,19,7,6,16,22
811,ATL,1,23/12/2020,Away,CHI,W,124,104,43,80,0.538,14,35,0.4,24,29,0.828,8,46,24,6,3,21,29,36,87,0.414,8,35,0.229,24,28,0.857,8,37,20,10,3,15,22
812,ATL,2,26/12/2020,Away,MEM,W,122,112,38,89,0.427,13,36,0.361,33,38,0.868,13,54,23,4,5,15,20,37,93,0.398,13,43,0.302,25,29,0.862,9,46,20,5,6,10,27
813,ATL,3,28/12/2020,Home,DET,W,128,120,40,82,0.488,20,42,0.476,28,32,0.875,8,45,30,5,7,13,22,43,98,0.439,13,41,0.317,21,24,0.875,17,48,24,7,4,8,25
